tracking_id,num_points,bbox_area,point_density,avg_segment_distance,num_stops,street_length_total,intersection_count,street_density_km,edge_density_km,circuity_avg,intersection_density_km,node_density_km,cluster,pca1,pca2
1326,71,0.0010318159457855,68744.0974257961,108.78704753231727,71,16189.541891341016,101.0,3382.7916541925115,6671.003053719425,1.0538244021862908,21.10386812465532,28.417089752011123,0,-0.35420917012437775,-1.0548813915419717
1377,29,0.0033553645714994,8640.300951289131,278.13507552241583,29,374.9478789121365,3.0,466.782548048863,933.565096097726,1.003902552612387,3.734779479776014,3.734779479776014,0,-2.5709621874106907,-1.746206135596581
1432,214,0.0018912003603444,113095.8457068701,75.41973319267184,214,9686.666630091291,21.0,1243.249556456716,2475.219663747722,1.0800788071832887,2.695276061683252,3.080315499066573,0,-2.6845239493898485,-1.213112142792469
1458,230,0.0006744779563545,340499.6385689188,42.31129398217831,230,7723.375161555015,23.0,3637.6771119223968,7217.213988470726,1.0521747481551096,10.832902950342994,12.716886072141776,0,-0.9998369752949525,-1.3437577227413884
1632,119,0.0190308288972274,6252.683367563058,184.5432869033132,119,63940.92125543537,277.0,2077.623912931384,4116.30536234148,1.0841802837843004,9.000524430715364,12.119839756883865,0,-1.8480006878956925,0.285059081805505
1657,148,0.0148184421616445,9986.88063866883,138.76538490723746,148,115992.55820582714,414.0,2897.749525376897,5752.309316686051,1.0689236670016655,10.342631648637676,14.139926360214794,2,-1.2975241298400317,1.3289721471934621
1677,71,0.000442122466984,160226.58585386336,79.48983245967308,71,13442.63916489476,86.0,7522.109081402423,14974.847306603137,1.0802215960345234,48.12309346887635,64.35064824326489,1,3.1018746914031143,-1.0831246220665387
1689,123,0.0310353640301702,3963.093095584018,252.47917358789772,123,199786.96101376065,319.0,2051.5097088397742,4095.4721970608234,1.0940735765986946,3.275647188380893,4.097126107097104,2,-2.345227396604368,2.2482810276402327
1756,112,0.0013629850306509,82112.33809989048,79.82237817003461,112,1773.3085377647865,9.0,605.1193438294955,1210.238687658991,1.0488056544542443,3.071137356238135,5.118562260396892,0,-2.7290105954413955,-1.5097602095888247
1780,147,0.0092213210924602,15939.588149905188,141.79116053897917,147,70032.9860340601,152.0,2166.5589129229998,4323.364808267653,1.1194829669562991,4.702312059122178,6.063507655183861,0,-2.3320086425344138,0.15687264141836685
1916,126,0.0147682295705683,8531.250692391495,178.98624852590575,126,140452.74634591994,222.0,2250.2026448332404,4488.629989007704,1.105918265812264,3.556676534630758,4.437835135552793,2,-2.311547157359195,1.234336549601054
1953,244,0.0145210821591473,16801.998317183887,129.42821998962702,244,137458.27798559843,261.0,1916.822785213942,3825.213558044504,1.074582620467255,3.63958252840367,4.727273858731204,2,-2.2668122596838742,1.1713950505571422
1998,64,0.0040607253344491,15756.850778951142,332.86324592822206,64,28214.225454489155,92.0,1426.6061867246422,2834.886429279304,1.1049805380332682,4.651829602424344,5.663096907299201,0,-2.5893669160666195,-0.6506505593727963
2040,110,0.0126312169141796,8707.893535023533,190.872366518487,110,116667.9707194785,190.0,2225.5248785243725,4435.819786958778,1.1089569067910794,3.6243857188220825,4.578171434301578,2,-2.33317889093038,0.8395247028502789
2064,187,0.0061241375677012,30529.92654174484,92.72419155846728,187,32973.84458356762,80.0,1612.8234699869597,3225.646939973924,1.0793624015248988,3.912976458415659,4.989044984479966,0,-2.421739703839618,-0.7303337352113553
2089,99,0.0059046755233831,16763.535281953147,194.29926991821435,99,86353.23586489497,312.0,4783.515212443116,9434.213465105511,1.0791532893304026,17.283159470911944,22.434870467049155,3,-0.13073401773019078,0.6776744157971892
2167,143,0.0031072084152683,46007.21087348777,70.59964899481061,143,12675.324290291228,42.0,2149.3826775065777,4298.765355013154,1.074944460114339,7.122032571933678,8.139465796495632,0,-1.98609014789051,-1.1345974944187507
2190,165,0.0160403633112906,10285.908797032587,179.65840405624206,165,148889.9406729536,432.0,3078.92137167492,6102.705217324354,1.0806848967885527,8.933404275344584,11.476942992630194,2,-1.4056019413739214,1.8755236887312636
2262,136,0.0193814740435827,7016.648116963573,204.8478117114019,136,172453.24670146487,609.0,2748.907705468754,5458.360790395443,1.083193660944591,9.707470428367708,13.21427419559414,2,-1.439467199866513,2.729203534908533
2272,110,0.0073843144552889,14894.423340528818,157.8865362373026,110,51408.92350963166,119.0,1903.6533707867025,3700.4615131550954,1.0520417383942422,4.4065258647397165,5.258207334395292,0,-2.1386511450159036,-0.48617226240547906
2304,205,0.0162691251992115,12599.780117852742,104.2212020972582,205,73023.2439537286,169.0,1602.4477722734316,3200.157338669563,1.0957199601876328,3.7085954944128727,4.805813096310173,0,-2.5105504807715717,0.13687804494030226
2305,115,0.0058870376996795,19531.12494613597,187.42720051265024,115,122539.87085756568,625.0,3902.564369670171,7687.546119794082,1.080769881609279,19.904564236720557,26.274024792471128,3,-0.24182319779937303,2.0911634328644326
2310,152,0.0109257376129222,13910.830971198646,155.65808909041343,152,94512.4818477624,364.0,2483.140914092445,4924.86086549271,1.0783150470883596,9.56342776169568,12.164469927651377,2,-1.6086243937836116,0.9331533642027436
2321,110,0.0073017766544497,15062.763823260842,208.52434741902795,110,109257.46714643115,373.0,4387.116924659515,8675.130743257223,1.085804822003182,14.977416698712576,19.35419530503877,3,-0.47660489913609333,1.1973402197859953
2345,199,0.0102149198434753,19479.40107684932,101.47710690981536,199,63821.459930145385,125.0,1854.808262595532,3709.616525191064,1.061031315605241,3.6328067875321217,4.533742870840088,0,-2.241600549264348,-0.2642103470106304
2352,141,0.0189424721707494,7443.197251753946,188.4319486651088,141,162905.38659646056,258.0,2103.7202405640014,4197.9490183224,1.1018947520711904,3.331748773967827,4.171142844928713,2,-2.3648541956542326,1.6168025904866528
2353,256,0.0049386482491565,51825.55256717141,77.12047636185643,256,40984.66149370316,133.0,2464.97013455837,4876.425509078584,1.1110981908875597,7.999115179873631,10.34472038299447,0,-1.9403684867940694,-0.32683130694128193
2446,173,0.0066626390091847,25961.79051139281,99.82122659575954,173,35836.65995243843,71.0,1683.528094295977,3367.056188591957,1.063979885198652,3.3354250885448717,4.087070178921181,0,-2.357938477216279,-0.7833945155099883
2464,121,0.0020147159320514,60028.299660683726,91.28808667019918,121,7330.875700397414,56.0,2367.482428168139,4396.310555019483,1.0858849056719808,18.085017588039115,22.929218727692447,0,-1.2366822207852046,-1.1745441803724561
2540,122,0.0077888825585684,15661.3400886007,167.14106712212995,122,103317.53831386246,373.0,4845.734218782633,9583.308997433322,1.0807983859663342,17.49421146790341,22.794066416624812,3,-0.08059867729176531,1.094473464861037
2581,90,0.0174684564378199,5151.848903847821,328.6992356092844,90,181068.0341429081,757.0,3351.582632311434,6637.9823896025055,1.089858714125243,14.012125688940262,18.39901312391892,2,-0.8981591731940858,3.3208119003711016
2680,149,0.0353998734889178,4208.935693257517,255.39310547618817,149,234269.21696082383,605.0,2291.538510391321,4555.500617008206,1.0794578397210275,5.917895730272532,7.913351480645419,2,-1.9033884114603867,3.5109597526723255
2731,291,0.0202933003859946,14339.001318854143,116.10178405317484,291,138124.15586240555,336.0,1648.307361795533,3291.4926015746214,1.0774952120578911,4.009662684309951,5.453618591457285,2,-2.341407926217162,1.4176363465078485
2756,258,0.0336318489502109,7671.071825700395,184.61855642462825,258,205969.7984017935,710.0,2116.109598271245,4200.726121844472,1.07508959479752,7.294456888488664,9.585532784450598,2,-1.8219486792346178,3.4416678401002057
2821,150,0.0063340411334737,23677.82573777072,111.66079402258012,150,46253.64700775202,158.0,1991.180788435846,3966.59204489755,1.0661068961831115,6.801767750770793,9.298619203585387,0,-1.9654493343693178,-0.3826501216073061
2864,51,0.0031950387027897,15957.253570015502,233.9512761207309,51,61769.15953467887,377.0,6743.067158659534,13136.918420864864,1.0708359180862923,41.15542995833415,54.69196394993477,1,2.380954135108834,0.4291400419284327
3263,163,0.0121585469895863,13405.104658882114,165.77110550301907,163,54388.25780849178,174.0,2292.7200488974445,4469.636264708503,1.0611783425039103,7.334915744366219,9.06325795999274,0,-1.8087804393765932,-0.24418530611625086
3580,80,0.0011244391839146,71083.36118326141,79.88237978449166,80,6505.851225332074,41.0,3087.804958661928,5748.100569063036,1.040286043659166,19.45940645125605,22.307124468513035,0,-0.677047448527721,-1.418704770316665
3583,112,0.0267561045292856,4185.804180621113,241.2645665199508,112,193170.210956954,640.0,2828.770093045466,5624.288793216531,1.0817773450052257,9.372112038292128,12.696283026873868,2,-1.4199907588728957,3.091332443989323
3620,128,0.0178089808015595,7186.981357598751,212.18622450672743,128,181816.66411083477,615.0,2813.475229347326,5588.758793380494,1.0867223916446704,9.516659402538751,13.184054977175638,2,-1.4388455333319674,2.886576976615706
3808,132,0.0183088176255174,7209.247120847261,216.81161931119556,132,188564.7822569619,458.0,2196.108300017438,4383.551417622722,1.0789182075121366,5.3340692220954296,7.209145957373517,2,-2.0061120893282554,2.4610205799409357
3813,99,0.0041257218745579,23989.98600083887,154.27516953497673,99,51400.38495333978,293.0,5250.279658770981,10390.9085081243,1.0763875795035378,29.928412820572525,39.63216441768648,3,0.9562100741596827,0.0904066318767902
3837,117,0.0388442092474524,3011.954428014137,319.9754767793529,117,265934.82887947373,603.0,2149.021105165264,4282.234212096325,1.0764312933820883,4.872846974857739,6.594101378911966,2,-2.0295139769196875,3.9032392957430613
3920,249,0.0354449830214086,7024.773437644807,143.91619737130472,249,134742.94143521512,248.0,1750.8851802447236,3486.973367357484,1.0925230822964844,3.2225771537685017,4.17115833209552,2,-2.463246429238874,1.1727834809438844
3924,164,0.0004871704473055,335948.2346897549,40.63375493369935,164,5600.587516048653,29.0,3573.579986126492,7088.523183542663,1.0700483394494291,18.50409788271363,22.332531927413,0,-0.6161688373764781,-1.3202282781649
4177,679,0.0402679333820971,16861.633596232055,124.95774757738954,679,33141.22429834042,154.0,1385.0874786189909,2745.9861490346016,1.0828140967230782,6.436197703112796,7.85717641678705,0,-2.35878990462552,-0.5019727227260724
4423,126,0.0200454449690369,6285.403730916638,225.6332575869611,126,168118.47499694978,249.0,2081.238427323693,4148.978674245575,1.0991327168090623,3.0825188511435284,3.862433259264181,2,-2.381822065260986,1.6448577708466314
4580,198,0.0319612246200268,6194.812856547467,181.60241317399883,198,187298.1078139869,608.0,2473.598816244242,4848.840522673446,1.0684861467211335,8.029702477134094,10.261642803837486,2,-1.6259194071118745,2.857766985840968
4847,230,0.0456513017354541,5038.081131873781,161.96802685240195,230,207845.10898136493,493.0,1801.5498291569136,3589.667531800623,1.086248036627227,4.273201665062948,5.512690180486886,2,-2.289309623048552,2.8486597651078247
4862,32,0.0192729739011661,1660.2699663334024,938.7110341534096,32,28832.866903468257,123.0,1195.5282785961351,2336.122376963865,1.077160682897648,5.100081749055493,6.717180840219429,0,-2.495692499398512,-0.6769794945480484
5054,91,0.0013315865279074,68288.2485258919,86.22195153081735,91,15622.560687339696,74.0,3262.949433820074,6416.459928045296,1.1000015068747506,15.455741407255973,20.050691555359094,0,-1.0590037217568726,-0.9121963381718277
5077,428,0.0035692099761955,119880.90416353654,42.61291625967527,428,3224.0498422519568,20.0,344.2031744965734,684.4728392857957,1.0794663108998033,2.135222414900088,2.669028018625109,0,-3.092515038162412,-1.3210401899036273
5096,92,0.01626844122785,5654.773185603598,244.5378880222253,92,78778.39508390245,151.0,1769.705545351197,3531.079385660022,1.0711938943039272,3.392117052694763,4.605192025181632,0,-2.335417249164633,0.053179536565842914
5113,170,0.0104621418142634,16247.50987970502,125.39493336046148,170,103725.2798685962,317.0,2542.3502672800973,5061.184241287366,1.0858926466354242,7.769803424476391,9.902210042550353,2,-1.7573371156834112,0.9506945626592891
5139,15,0.0083238243860286,1801.839811200592,998.8393265598496,15,4298.675491466991,8.0,333.26127050380313,666.5225410076062,1.1654219864514024,0.6202120093323397,0.7752650116654246,0,-3.647159990020393,-0.9598407872191074
5144,133,0.0089606788455808,14840.96923040086,179.4618853190371,133,124814.04754543418,417.0,4297.599823731987,8510.2186760031,1.0802845496955946,14.358152481545698,18.55885896295715,2,-0.5176378179302178,1.5129133561096273
5513,13,0.0649487552134928,200.15471894033152,2741.329912685084,13,1067.6486997200411,13.0,279.6291191781502,517.0116363905152,1.021280196691744,3.404845198864728,4.1905787062950495,0,-2.742047931001076,-1.6344107280587798
5646,113,0.0126800182423803,8910.956347523452,190.4207066219451,113,100120.28007358412,170.0,2346.2479277733755,4680.078326660409,1.1082363744505397,3.983829723891376,5.108675763578352,2,-2.2515561275394145,0.560930791675488
5651,83,0.0073354573626855,11313.362280567648,245.0841794209637,83,104478.0974943852,364.0,4513.7173107542085,8923.85028412601,1.0864293048229985,15.725718026238264,20.30518536354941,3,-0.37783178764034253,1.1089011838454033
5926,70,0.0078429360497001,8924.09111401108,286.85944094404664,70,103792.75525401984,363.0,4725.563945150589,9341.965862321573,1.0825565844409442,16.526969612585056,21.35302685482752,3,-0.21404519451256784,1.0802698917658176
6075,108,0.0015894404684691,67905.71677539975,79.96064450262936,108,35654.6529294839,245.0,7734.879298750735,14854.161242133352,1.07340770737316,53.15001752904065,68.11879797599497,1,3.472073545743747,-0.353285648842718
6168,168,0.0055724045426083,30143.155537275183,78.66442684696294,168,40280.836881560535,118.0,2251.938999812859,4496.39049102799,1.1258639189116948,6.596903702851336,9.336295918442143,0,-2.179889482938707,-0.3160736023777941
6459,268,0.0012176102602842,219922.6518390598,54.1344279777118,268,8795.428671622074,25.0,2696.4881771988694,5392.976354397738,1.0411141438819165,7.664459226128818,11.036821285625498,0,-1.4858168211011165,-1.3799013103132163
6624,261,0.0036003897990373,72472.02179274359,65.6691223096524,261,20705.19994186849,67.0,1282.2977759050416,2494.8690989661272,1.0990358047554871,4.149390067560232,4.954495603056992,0,-2.666055743078003,-0.8523444227350655
6665,171,0.0010510495072239,162539.8793743325,58.341874846617245,171,3085.2709654334917,20.0,534.4435699127482,1024.6782060824555,1.0752606063749648,3.464483838862153,4.330604798577692,0,-2.9067976838983403,-1.3446669405527878
6708,143,0.0031692061903806,45107.47611114544,117.02971379966615,143,11186.188571270342,27.0,2159.8267906028977,4232.123509191802,1.0500799748870362,5.213153968819225,6.371632628556831,0,-1.9746841352104683,-1.2998256205209373
6777,22,0.0011278156414313,19489.45354097304,355.71797114544523,22,3801.055954064407,16.0,784.6307159049067,1355.3930147379551,1.04721155782687,3.3027904893256363,3.5092148949084887,0,-2.701082207051245,-1.4637581010183145
6779,14,0.0305815964637059,457.7766971687496,1961.892559682993,14,997.7179312932768,8.0,248.9041496362921,497.8082992725841,1.0458217878747584,1.995787721795509,3.243155047917702,0,-2.9503248556687023,-1.537260339046932
6836,134,0.0001971058851291,676405.9528703829,60.950301871314174,134,9312.935379678627,58.0,8608.603407199818,16149.262791109457,1.0512160256012877,53.613493196472646,61.00845777529646,1,3.689182390059212,-1.344773865075926
6902,180,0.0001023373623935,1741867.5668776152,31.74501556986113,180,5162.107271477469,41.0,8824.349770061135,15866.964704579372,1.047584225966024,70.08733479282283,76.92512355309823,1,4.668964211303108,-1.5537836060548926
6909,179,0.0001682326292981,1057715.6470496743,50.305516390941946,179,7905.854365266735,52.0,8179.817893500162,15223.749491326122,1.060863828570119,53.80196887141338,61.04454160410364,1,3.453265842457538,-1.350829071232227
6931,195,0.0009207545600471,211553.0624443365,52.91487240627148,195,4722.847045601327,20.0,2185.684825216364,4371.369650432728,1.0727004322106952,9.255793397976015,13.420900427065222,0,-1.75480980271144,-1.3319504870755177
6975,112,0.0001653820262044,673149.6337372053,52.23298487797402,112,4734.9516986971375,24.0,5101.841416228279,9438.289424299346,1.1008024446437144,25.859650062147463,29.0921063199159,0,0.2144603496176443,-1.2188161140996905
7032,162,0.0003980772458585,405936.4488483255,56.85030665492853,162,5742.77280983642,15.0,2224.4387295795764,4448.877459159152,1.0339409172743317,5.810186481091889,7.359569542716393,0,-1.809599876798412,-1.4799715051111633
7033,148,0.0060161818084902,24596.232041912343,104.3240165031901,148,34193.21698783396,84.0,1796.4022996677857,3566.5303813009123,1.119447517118555,4.413091439327976,6.094269130500539,0,-2.50846581874121,-0.5262277115848086
7147,160,0.020767186208312,7704.091170752469,253.4247745470476,160,208565.47171627183,610.0,1613.5808684053177,2908.150864732016,1.0824181937767396,4.719306228531651,6.104151826740119,2,-2.3163229714260813,3.19693662444633
7175,139,0.0021396466731076,64933.64913800037,64.56920065169794,139,5493.337701302316,34.0,1008.3894346338382,1929.327899739107,1.049357538498823,6.241240324515719,7.526201567798367,0,-2.3961748853967992,-1.3878439172611723
7178,75,0.003688157949858,20329.842478792656,150.5760161044296,75,1284.112330568529,11.0,156.149991172237,284.44810034253805,1.0725177858030857,1.337616548027487,1.5808195567597576,0,-3.196247538002035,-1.4044319570185897
7182,109,0.0117940726264132,9241.146998612929,241.7855000524298,109,136581.47399326443,454.0,3000.2428351055205,5464.353716296346,1.0563234028818038,9.972877047769154,12.49904634401024,2,-1.293740592344681,1.6679715580682357
7227,108,0.0001925275208952,558060.1637452056,60.9008132334976,108,7655.044483662753,50.0,8221.856622720728,15781.514776646436,1.0824390177027894,53.702213228594914,62.2945673451701,1,3.441198740003724,-1.2636655051153263
7261,156,0.0032453228136654,48054.37073088195,77.25099461354839,156,9780.333867636891,24.0,998.7519554242456,1997.503910848492,1.1620106813983453,2.450841377664901,3.2677885035532017,0,-3.21634315041596,-0.8491796850309206
7267,139,0.0006112558104923,227029.2868077955,56.220818393249935,139,5075.326977494908,13.0,2505.1266908524776,5010.253381704953,1.0932592975133355,6.416659877381247,8.391016762729324,0,-1.9514970388129877,-1.232524642353011
7272,103,0.0001442152089805,709292.0963520212,58.39214844052933,103,6399.046958248937,47.0,7537.336116662345,13781.540945088362,1.0657802008622548,55.3605560006814,61.24997685181772,1,3.18958056651332,-1.386588208303785
7275,86,0.005590347855585,15380.906754727504,134.88940171473985,86,15189.208299752449,42.0,1597.4980270236929,3194.996054047384,1.0494128236003626,4.417275463665121,5.7845273928948,0,-2.240393622002508,-1.2132160862109729
7297,145,0.0005505877370902,262877.4902881242,61.04928192590252,145,6771.863023952609,15.0,2230.5993175211142,4461.19863504223,1.067489002773372,4.940884014409277,5.929060817291132,0,-2.0476804774709367,-1.314048095210002
7312,164,0.0023273887721731,70434.97287050427,79.82824805737067,164,20735.587554842252,44.0,2248.436175065367,4496.872350130735,1.1824886664579866,4.771082152421254,6.0722863758088685,0,-2.6362686140636837,-0.5391598193434428
7331,155,0.0210259181076862,7371.503479786725,229.26360151336576,155,149574.5728653885,452.0,1342.9033132843067,2436.008278136552,1.0946444146486716,4.058124893666097,5.333022537251464,2,-2.557374657998963,1.9935008307393014
7350,153,0.0002573154872172,592298.9815601321,35.97027508516286,153,5556.075901220462,47.0,5785.522166844812,10427.864837220784,1.045141692296118,48.94093361503136,54.14741591450279,1,2.1684956770964243,-1.493063446872572
7381,109,0.0029548027370095,36876.615152700215,100.06454853103072,109,12822.067206253729,46.0,3351.8504203122866,6703.7008406245695,1.1215536085467586,12.024981374233027,18.821709977060397,0,-1.2722296806471662,-0.9241811191223488
8068,24,0.0007471967192418,32077.12541739069,354.50416544193047,24,5283.984467522879,34.0,5548.724479767145,10139.38448570164,1.0468583151126856,35.70347972663984,44.10429848584922,1,1.3817097916954615,-1.4691319439190245
8075,142,0.0171687484348451,8270.359961233782,157.81515796959937,142,17667.274192299854,82.0,793.8838498766521,1490.9052831304316,1.055510574164972,3.6846926685644665,4.403657091698997,0,-2.675416681736642,-1.0444853422955007
8159,20,0.0094142653508453,2124.2099138718745,676.1479021341848,20,18.842070243033803,2.0,50.978851026199216,101.95770205239845,1.0,5.411173015348127,5.411173015348127,0,-2.6306698709887812,-1.7898621916700765
8223,119,0.0042598890257518,27928.443871875115,128.22885399647456,119,57487.87336952936,307.0,5485.033929345068,9661.023617324692,1.0762244523500106,29.291489102142823,36.54280236521401,3,0.8235180419101331,0.21751856514580023
8447,119,0.0085295081721698,13949.930953495636,156.1901110243413,119,19857.271752874934,70.0,1086.995113110245,2173.9902262204896,1.0808528571796756,3.8318284034512886,4.926636518723085,0,-2.6570589531054365,-0.9365464292285101
8680,124,0.0085184048569796,14555.007313499302,150.67866161539928,124,19755.66574052242,69.0,1078.76407402399,2157.5281480479803,1.081302404828195,3.767765768327226,4.80526648714197,0,-2.6684768296906674,-0.9387605179610621
8839,126,0.0053238514276674,23662.63203989423,121.55189696209013,126,83143.0395578816,456.0,6855.920322850791,11826.770011100594,1.0633243429993182,37.60145989182328,45.76493473675859,3,1.9635248985530744,0.9399661389490833
8853,35,0.0007454346937059,46889.56756046506,159.00488030269034,35,3445.6341438686704,23.0,1287.5193732311031,1429.7351282317145,1.0382943144096288,8.594338327245245,9.341672094831788,0,-2.216290987686076,-1.508909145239674
9204,315,0.0317428647126166,9923.177371493874,124.87225058165092,315,177939.47248769226,637.0,2336.473222103757,4475.325886214558,1.103323913379301,8.364268038296217,11.134849758987745,2,-1.8299843165829712,2.9731206461428474
9332,99,0.0023921412151077,41368.2232268692,113.22488723181456,99,7345.62291790129,24.0,2109.9588212842227,4163.914427399662,1.0379937166936708,6.89376684275666,8.904448838560686,0,-1.8080204568744647,-1.4231767338855281
9423,102,0.003600979468224,28317.762746796107,109.9991722623181,102,43595.000354358766,215.0,5512.0174475749,9101.042742741223,1.080961648025553,27.183937185359262,32.2414138710075,3,0.535933242586489,-0.21627987416564579
9627,82,0.0042489408850491,19294.3860203957,160.6093100307694,82,29016.168879048797,141.0,2392.111707171656,4242.462106995354,1.0720134822515106,11.624131087641386,14.179791114002256,0,-1.5972040087485875,-0.6522125541301644
9633,156,0.0165665768671967,9415.981664094465,150.28586587446003,156,22638.35633529221,119.0,815.2706638176935,1611.3758349853897,1.0813678870275214,4.285523540552276,5.798061260747197,0,-2.7258943857629414,-0.7553403463519904
9766,56,0.002744635572264,20396.006143605875,167.53366073123175,56,31148.830435197404,128.0,4759.917697127102,7713.147807518237,1.083449443754038,19.559946769102755,24.60274554551206,0,-0.2575026959837013,-0.613895411032708
9772,55,0.0052696049526814,10435.234758396886,274.8829383351264,55,67327.88584264393,309.0,2791.046407234208,5099.5272876166,1.1095439316206654,12.809452265455288,17.991269524943675,0,-1.4370418692212799,0.5296388891330126
9858,201,0.0172773266366306,11633.070969608449,114.60964802664712,201,93733.53718557462,487.0,4134.701336422878,8200.151334403548,1.0906636838395949,21.482167549608167,26.0256239307368,3,-0.17705472272025094,1.3327583673617804
9893,114,0.0188852658696305,6036.132329541855,207.2647690373289,114,114593.81522116666,601.0,3931.963181959509,7033.144874438248,1.0679881453956288,20.62161791015379,25.253761700288173,3,-0.25081592876616343,1.8530629415734048
9942,173,0.0088897099355633,19458.51357808793,95.3348030048134,173,58176.40749980514,330.0,4379.955072481516,8647.906239106085,1.0803106881389453,24.844868152502222,30.26556665850271,3,0.16084788793240126,0.324596250380181
9962,224,0.0204448077529174,10955.791167900254,127.87900035218816,224,166695.4021582086,817.0,3187.120528429997,5900.387626520899,1.0717444379615724,15.620571641538133,19.903323229915785,2,-0.8031132077916973,3.227994228607072
9977,150,0.0045395473915786,33035.66443953547,98.2022738505862,150,51289.26762783556,248.0,3479.79709874724,6234.654975757202,1.0808785100269258,16.825931045678576,20.353948845578923,0,-0.8409565290370928,0.0031500548432770283
9999,126,0.0035728007359129,35256.58236449297,93.94587310437755,126,26218.73896604656,106.0,2963.087697004916,4795.330602845121,1.0515711667441443,11.979496660356787,15.143892004601977,0,-1.28554977928074,-0.8802248135364505
10103,202,0.0080164358851044,25195.0876682774,108.45177918415789,202,162355.89572119823,794.0,4782.703136087635,8833.787120959756,1.1020840926873507,23.389765263435155,30.724842783076657,3,0.22456482879437728,3.222351669735738
10132,104,0.0137713984376022,7551.335409818853,222.51173407596443,104,201615.53051202625,877.0,3185.1405596324,6010.067921134346,1.0862860081810053,13.854926074908658,18.54695919263713,2,-0.954413416574609,3.939180949025952
10134,92,0.0024212635249454,37981.00373990968,121.33823015060028,92,12968.26604357607,47.0,1535.4942201657952,2505.5030163738647,1.0373807471189465,5.564986722611344,5.564986722611344,0,-2.233782055849783,-1.2878245618660027
10167,214,0.0063025526468982,33949.10965093659,80.1027304628787,214,44833.35815588072,257.0,2723.5472670327267,5412.990005697553,1.1071756268200814,15.612295764099464,20.715147297890727,0,-1.2487620418748502,0.053079887366075655
10298,190,0.0158099860669219,12016.960814196023,110.095025988115,190,142952.4844656744,800.0,4430.041860827931,8730.983006440418,1.0769324535500062,24.791688664308133,30.27684978128631,3,0.31528645839464525,2.871767783198108
10820,135,0.021557257268954,6262.10172351978,205.99335747784397,135,80921.90349361427,385.0,1304.1928302875988,2591.140693327274,1.0646763217095554,6.204923734898901,8.461259638498502,2,-2.234074836573067,0.7540220903758441
10862,109,0.0067634495457328,16113.65407681384,180.1589748982419,109,145742.84823976172,703.0,3958.2740490813294,7269.10995556915,1.0762582770320426,19.09298939956496,25.638381213640564,3,-0.28087189653106726,2.6162221392352287
11296,92,0.0110567324847011,8319.969770229676,236.2791757686188,92,182755.64041106592,818.0,3651.3924872155353,6813.793363235199,1.087518371555967,16.343348133190936,22.117465016433208,2,-0.6124685018264491,3.512006824730157
11398,190,0.0017927746318344,105921.89042482646,69.35907042158145,190,28523.41323748352,138.0,3308.548564801363,6508.112466672225,1.106712237658558,16.007190238459337,20.76294965713204,0,-1.0221105003288684,-0.5187513792617222
11723,96,0.0010734655405266,89346.74624646007,69.28658253389652,96,12036.598474457434,81.0,2686.6324854442983,5336.005663110029,1.0597990183716064,18.07962870762768,24.329376902857,0,-0.8875422642981053,-1.142892873256434
11821,118,0.0001717019969053,683257.8783942412,45.23849631014399,118,7295.28912672885,57.0,8975.689754920877,17908.704432067923,1.071080333970706,70.12940914925655,81.20247375177074,1,4.924615717856392,-1.3663308241551513
11831,224,0.018176526260671,12322.908892429808,105.81418001271956,224,153982.33835903378,839.0,4382.471663555568,8634.35738978667,1.075511815145814,23.878671832803786,29.286237563712863,3,0.25471817604787134,3.1335094107155896
12026,161,0.0025211867051943,63833.497999346415,79.537263262376,161,32000.78515430561,144.0,2783.2889729269423,5484.858195679278,1.097991463647539,12.524493076306728,16.35142151628934,0,-1.4271096719806904,-0.4853632482298364
12097,106,0.0125690880778908,8432.717363885466,184.13117189920212,106,154543.3459322903,806.0,5016.121878833078,9072.919288022553,1.067998419860304,26.16090786665644,33.13931381123601,3,0.6367898766591924,2.999595819704401
12281,104,0.0114537965756807,9079.166034322972,213.87946410632563,104,180286.69751448487,820.0,3572.222474454936,6664.775468443784,1.0952083992895272,16.24757938015756,21.973860405603336,2,-0.6905833305198602,3.5187832273282287
12290,45,0.0033132225647887,13577.84491545406,339.3666119626851,45,1831.4065182988616,9.0,139.62991081578795,279.25982163157585,1.0481600432628828,0.686177091096833,0.99114468713987,0,-3.1109777511544947,-1.5070517487316815
12760,115,0.0024653897281017,46626.856530296864,90.26695675664202,115,32159.02773292187,137.0,4552.156275930693,7502.005407728356,1.0974790939751835,19.39254553905764,24.771499776168515,0,-0.39510327916437676,-0.5146973618942441
12871,172,0.0068870664016315,24970.72327282732,120.52625215219788,172,82604.71566190344,412.0,2131.585582940326,3876.722654031698,1.08004007471576,10.631514837069265,14.166751566871424,2,-1.699187471837977,0.9185527774885786
13202,177,0.0114236837566489,15492.770195673009,103.33693993563791,177,90386.89145074232,479.0,5026.181585623256,9966.219330512238,1.0924231071483694,26.635952856344936,32.25230199724439,3,0.5234530700270382,1.2639682165667974
13505,122,0.0052826109643031,23090.269292014444,154.00655280354832,122,85066.52932937114,443.0,5899.07280855103,10120.9552961647,1.072091389324212,30.720534560304547,38.9727774783096,3,1.1245353210639797,0.9777777922149049
13842,257,0.0102812692705415,24994.48256391205,80.92570048303045,257,80209.57368649881,470.0,4579.263783097609,9069.152729501588,1.0812983986971232,26.83288140226273,32.484913867845734,3,0.4031168668531146,1.0439698229333867
